platform,content,score,user,time,movie_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text
豆瓣电影,四星+一星鼓励，值得八分以上的佳作！还有我不理解 看了会睡觉一般是不感兴趣 看了骂依托答辩的都是什么脑回路。美国拍科幻片就能泛滥煽情主旋律，中国就不能是吧。美国就能输出，中国就不能是吧。再说了，我是真没看出来有多主旋律了，要硬说是主旋律的话我认为是人类命运共同体。《星际穿越》可以有亲情，生孩子没问题，到《流浪地球》这就催婚催生了是吧?《星际穿越》里美国人可以拯救全人类，《流浪地球》里中国人就不能拯救世界了是吧?《星际穿越》里可以抛弃一大部分人类，然后一小部分人类放弃地球和太阳系去新星球生存，《流浪地球》就不能有家国情怀，带着剩余一半的人类和地球去寻找新家园是吧?我只能说戴有色眼镜去看总能在鸡蛋里挑出来骨头。当然，上述这些是我好兄弟宸老师（豆瓣可以搜到）以及我亲身经历而有的输出。,5,一堆曲别针,2023-01-22 23:41:49,35267208,四星一星鼓励，值得八分以上的佳作！还有我不理解 看了会睡觉一般是不感兴趣 看了骂依托答辩的都是什么脑回路。美国拍科幻片就能泛滥煽情主旋律，中国就不能是吧。美国就能输出，中国就不能是吧。再说了，我是真没看出来有多主旋律了，要硬说是主旋律的话我认为是人类命运共同体。《星际穿越》可以有亲情，生孩子没问题，到《流浪地球》这就催婚催生了是吧《星际穿越》里美国人可以拯救全人类，《流浪地球》里中国人就不能拯救世界了是吧《星际穿越》里可以抛弃一大部分人类，然后一小部分人类放弃地球和太阳系去新星球生存，《流浪地球》就不能有家国情怀，带着剩余一半的人类和地球去寻找新家园是吧我只能说戴有色眼镜去看总能在鸡蛋里挑出来骨头。当然，上述这些是我好兄弟宸老师（豆瓣可以搜到）以及我亲身经历而有的输出。,"['四星', '一星', '鼓励', '值得', '八分', '以上', '佳作', '理解', '睡觉', '一般', '不感兴趣', '依托', '答辩', '回路', '美国', '科幻片', '泛滥', '煽情', '主旋律', '中国', '不能', '美国', '输出', '中国', '不能', '再说', '出来', '主旋律', '硬说是', '主旋律', '的话', '认为', '人类', '命运', '共同体', '星际', '穿越', '亲情', '孩子', '问题', '流浪', '地球', '催婚', '催生', '星际', '穿越', '美国', '拯救', '全人类', '流浪', '地球', '中国', '不能', '拯救', '世界', '星际', '穿越', '抛弃', '一大部分', '人类', '然后', '一小部分', '人类', '放弃', '地球', '太阳系', '星球', '生存', '流浪', '地球', '不能', '有家国', '情怀', '剩余', '一半', '人类', '地球', '寻找', '新家园', '只能', '有色眼镜', '总能', '鸡蛋里挑', '出来', '骨头', '当然', '上述', '这些', '兄弟', '老师', '豆瓣', '以及', '亲身经历', '输出']",94,2,0.4549989402294159,正面
豆瓣电影,"感受到主创是如何用心用力地在努力凹成太空史诗的样子（大场面还不少），事实上无论从哪方面看都的确具有视效大片的风范，然而工业指标的进步和原著在硬科幻指数上的抗打，并不能保证一部电影的可看度——打鸡血式的价值观输出和强行灌“责任”，以及过度强调家庭的重要性，其实也是一种美式变体的舶来品（虽说也看得心累，倒也并非最大槽点）。

最难熬的不是“负责任”的假大空口号，难熬的是最后一分钟营救与煽情戏的对冲，直接稀释高潮点的爆发，原文本的庞杂体量和更多冲突原本也可以被匀到更多戏份、处理得更明晰，当然也能理解编导考虑到市场接受度做的处理，毕竟现在的成品看来已够像一篇说明论文了。

1的剪辑问题还在，两条线捏合度也不够，因而三小时经常体感混乱；结尾埋第三季的线太像hal9000了吧。",3,欢乐分裂,2023-01-25 21:13:17,35267208,感受到主创是如何用心用力地在努力凹成太空史诗的样子（大场面还不少），事实上无论从哪方面看都的确具有视效大片的风范，然而工业指标的进步和原著在硬科幻指数上的抗打，并不能保证一部电影的可看度打鸡血式的价值观输出和强行灌责任，以及过度强调家庭的重要性，其实也是一种美式变体的舶来品（虽说也看得心累，倒也并非最大槽点）。 最难熬的不是负责任的假大空口号，难熬的是最后一分钟营救与煽情戏的对冲，直接稀释高潮点的爆发，原文本的庞杂体量和更多冲突原本也可以被匀到更多戏份、处理得更明晰，当然也能理解编导考虑到市场接受度做的处理，毕竟现在的成品看来已够像一篇说明论文了。 的剪辑问题还在，两条线捏合度也不够，因而三小时经常体感混乱；结尾埋第三季的线太像hal了吧。,"['感受', '主创', '用心', '用力', '努力', '凹成', '太空', '史诗', '样子', '场面', '不少', '事实上', '无论', '方面', '的确', '具有', '视效', '大片', '风范', '然而', '工业', '指标', '进步', '原著', '科幻', '指数', '抗打', '不能', '保证', '一部', '电影', '看度', '鸡血', '价值观', '输出', '强行', '责任', '以及', '过度', '强调', '家庭', '重要性', '一种', '美式', '变体', '舶来品', '虽说', '心累', '并非', '最大', '难熬', '不是', '负责', '假大空', '口号', '难熬', '最后', '一分钟', '营救', '煽情', '对冲', '直接', '稀释', '高潮点', '爆发', '原文', '庞杂', '体量', '冲突', '原本', '戏份', '处理', '明晰', '当然', '理解', '编导', '考虑', '市场', '接受度', '处理', '毕竟', '现在', '成品', '看来', '已够', '一篇', '说明', '论文', '剪辑', '问题', '两条线', '捏合', '不够', '因而', '小时', '经常', '体感', '混乱', '结尾', '第三季', 'hal']",101,2,0.5158683657646179,正面
豆瓣电影,学学减法吧……这大炖锅。电影是煲汤不是冒菜。,3,嘛哭当拿路哆,2023-01-25 20:19:35,35267208,学学减法吧这大炖锅。电影是煲汤不是冒菜。,"['学学', '减法', '这大', '炖锅', '电影', '煲汤', '不是', '冒菜']",8,1,0.38855209946632385,中性
豆瓣电影,刘德华的角色充分验证了行车不规范亲人两行泪的大道理,4,HOON,2023-01-27 20:55:27,35267208,刘德华的角色充分验证了行车不规范亲人两行泪的大道理,"['刘德华', '角色', '充分', '验证', '行车', '规范', '亲人', '两行', '大道理']",9,2,0.47040072083473206,正面
豆瓣电影,剧本臃肿，又不会拍。,2,Peter Cat,2023-01-22 18:02:01,35267208,剧本臃肿，又不会拍。,"['剧本', '臃肿', '不会']",3,2,0.4595200717449188,正面
豆瓣电影,1还只是部传统好莱坞叙事的电影，这一部才真正找到了自己的声音。虽然有很多显而易见的缺点（比如详细讲述两大独立危机带来的冗长，亲中与反中外国人的刻板刻画，未来世界女性在重要领域仍只是点缀等），但整体超出预期。视觉效果已经不输于好莱坞，故事内核也很动人以及体现着中国价值观。父女情爱情师徒情等线的处理都蛮细腻动人。喜欢那句台词：团结是需要付出代价的。ps：吴孟达出现的第一幕真催人泪下，和电影中数字生命的议题相呼应更让人唏嘘。,4,mOco,2023-01-22 15:31:12,35267208,还只是部传统好莱坞叙事的电影，这一部才真正找到了自己的声音。虽然有很多显而易见的缺点（比如详细讲述两大独立危机带来的冗长，亲中与反中外国人的刻板刻画，未来世界女性在重要领域仍只是点缀等），但整体超出预期。视觉效果已经不输于好莱坞，故事内核也很动人以及体现着中国价值观。父女情爱情师徒情等线的处理都蛮细腻动人。喜欢那句台词：团结是需要付出代价的。ps：吴孟达出现的第一幕真催人泪下，和电影中数字生命的议题相呼应更让人唏嘘。,"['传统', '好莱坞', '叙事', '电影', '一部', '真正', '找到', '声音', '虽然', '很多', '显而易见', '缺点', '比如', '详细', '讲述', '两大', '独立', '危机', '带来', '冗长', '亲中', '反中', '外国人', '刻板', '刻画', '未来', '世界', '女性', '重要', '领域', '点缀', '整体', '超出', '预期', '视觉效果', '已经', '不输于', '好莱坞', '故事', '内核', '动人', '以及', '体现', '中国', '价值观', '父女情', '爱情', '师徒', '情等线', '处理', '细腻', '动人', '喜欢', '那句', '台词', '团结', '需要', '付出代价', 'ps', '吴孟达', '出现', '第一幕', '催人泪下', '电影', '数字', '生命', '议题', '呼应', '更让人', '唏嘘']",70,2,0.6076850295066833,正面
豆瓣电影,我不喜欢“一定” 没什么是一定会做到的,3,Wanli,2023-01-23 19:13:37,35267208,我不喜欢一定 没什么是一定会做到的,"['喜欢', '一定', '没什么', '一定', '做到']",5,2,0.4323180913925171,正面
豆瓣电影,清一色的四星五星让我怀疑豆瓣是不是被买通了……真的没第一部好看啊……,3,奔向深蓝,2023-01-22 21:06:43,35267208,清一色的四星五星让我怀疑豆瓣是不是被买通了真的没第一部好看啊,"['清一色', '四星', '五星', '怀疑', '豆瓣', '是不是', '买通', '真的', '第一部', '好看']",10,2,0.4491533041000366,正面
豆瓣电影,不要破坏太空电梯！我以后要坐的！,5,Exodus,2023-01-23 19:23:03,35267208,不要破坏太空电梯！我以后要坐的！,"['不要', '破坏', '太空', '电梯', '以后']",5,2,0.44161200523376465,正面
豆瓣电影,2.5 / 愿意为刘德华那条线给到三颗星，但依然实在是太笨重、太粗糙、太“可见”了……堆积的特效画面之外有足够突出的视觉主题吗？走马灯般轮转的人物有深邃的面容吗？不同线索的交织除了推进故事的需求之外有内在的共振吗？这么拍下去，所谓中国科幻恐怕仍然只能成为好莱坞的脆弱否定，变成另一种被空洞的图像细密覆盖的世界，没有办法探索出更多东西。,3,寒枝雀静,2023-01-26 17:25:07,35267208,愿意为刘德华那条线给到三颗星，但依然实在是太笨重、太粗糙、太可见了堆积的特效画面之外有足够突出的视觉主题吗？走马灯般轮转的人物有深邃的面容吗？不同线索的交织除了推进故事的需求之外有内在的共振吗？这么拍下去，所谓中国科幻恐怕仍然只能成为好莱坞的脆弱否定，变成另一种被空洞的图像细密覆盖的世界，没有办法探索出更多东西。,"['愿意', '刘德华', '那条', '三颗', '依然', '实在', '笨重', '粗糙', '可见', '堆积', '特效', '画面', '之外', '足够', '突出', '视觉', '主题', '走马灯', '轮转', '人物', '深邃', '面容', '不同', '线索', '交织', '除了', '推进', '故事', '需求', '之外', '内在', '共振', '这么', '拍下去', '所谓', '中国', '科幻', '恐怕', '仍然', '只能', '成为', '好莱坞', '脆弱', '否定', '变成', '一种', '空洞', '图像', '细密', '覆盖', '世界', '办法', '探索', '东西']",54,2,0.50724196434021,正面
豆瓣电影,电影拍得不错。但是本人不太赞同这部片子传达的世界观：“文明”并不是多了不起的东西，只要时间够长就会自然形成，请在迷信“团结就是力量”之前学会尊重万事万物。地球并不属于人类，不要一会儿炸月球一会儿推着地球跑。,3,Coka,2023-02-08 15:27:43,35267208,电影拍得不错。但是本人不太赞同这部片子传达的世界观：文明并不是多了不起的东西，只要时间够长就会自然形成，请在迷信团结就是力量之前学会尊重万事万物。地球并不属于人类，不要一会儿炸月球一会儿推着地球跑。,"['电影', '不错', '本人', '不太', '赞同', '这部', '片子', '传达', '世界观', '文明', '不是', '了不起', '东西', '时间', '自然', '形成', '迷信', '团结', '力量', '之前', '学会', '尊重', '万事万物', '地球', '属于', '人类', '不要', '一会儿', '月球', '一会儿', '地球']",31,2,0.44692710041999817,正面
豆瓣电影,照古人的月亮将要毁灭今人，进化后的系统阻挡人类存续。人类制造复杂的密码用于相互毁灭，也诞生伟大的文明用于股骨愈合。宇宙里的小小白点是我们的一切，移山让人类的未来有了方向，科技却让数字的生命成为了可能。我们要活在电缆里荧屏中让意识自主永恒，还是心怀蓝天让躯体等到鲜花挂满枝头的瞬间。,5,西楼尘,2023-01-22 13:30:14,35267208,照古人的月亮将要毁灭今人，进化后的系统阻挡人类存续。人类制造复杂的密码用于相互毁灭，也诞生伟大的文明用于股骨愈合。宇宙里的小小白点是我们的一切，移山让人类的未来有了方向，科技却让数字的生命成为了可能。我们要活在电缆里荧屏中让意识自主永恒，还是心怀蓝天让躯体等到鲜花挂满枝头的瞬间。,"['古人', '月亮', '将要', '毁灭', '今人', '进化', '系统', '阻挡', '人类', '存续', '人类', '制造', '复杂', '密码', '用于', '相互', '毁灭', '诞生', '伟大', '文明', '用于', '股骨', '愈合', '宇宙', '小小白', '我们', '一切', '移山', '人类', '未来', '方向', '科技', '数字', '生命', '成为', '可能', '我们', '要活', '电缆', '荧屏', '意识', '自主', '永恒', '心怀', '蓝天', '躯体', '等到', '鲜花', '挂满', '枝头', '瞬间']",51,2,0.5482137203216553,正面
豆瓣电影,看的时候觉得“计划这么麻烦的话要么算了吧”,3,貓小三的意思其實是如果先生,2023-01-22 17:36:39,35267208,看的时候觉得计划这么麻烦的话要么算了吧,"['时候', '觉得', '计划', '这么', '麻烦', '的话', '要么', '算了吧']",8,2,0.4429452419281006,正面
豆瓣电影,好一场灾难，我说的是这个电影。,2,炯之,2023-01-22 19:30:38,35267208,好一场灾难，我说的是这个电影。,"['一场', '灾难', '这个', '电影']",4,2,0.45648840069770813,正面
豆瓣电影,【IMAX版早场归来】尽管未提出或呈现全新的科幻概念/图景，但各方面比起第一部都有不小的进步与升级，观感上佳。形式与结构上，视觉特效与服化道细节的精湛用心肉眼可见，几位老戏骨都发挥出演技，剪辑不再有前作中混乱潦草的问题，三线交织的结构（分别从航天员/军人、量子计算机技术人员及外交代表/决策者的角度切入）也让叙事体量足够丰富，个人不赞同关于本片节奏慢（与“慢电影”比小巫见大巫）或文本过载（实而不烧脑且略直白，另还有平民生存与联合政府施政方式这两个层面未铺展描摹）的说法。文本深层方面，延拓并融贯了理性（数字生命，或服从/牺牲，虚拟空间，超感性彼岸世界）vs.感性（有情肉身，自保/私欲，地球空间，现世凡尘）的二项对立式。最终，要的是共存互补的人[性]，所以看似破坏的儿女私情实则成为拯救的关键一环。（8.5/10）,4,冰红深蓝,2023-01-24 17:28:14,35267208,【IMAX版早场归来】尽管未提出或呈现全新的科幻概念图景，但各方面比起第一部都有不小的进步与升级，观感上佳。形式与结构上，视觉特效与服化道细节的精湛用心肉眼可见，几位老戏骨都发挥出演技，剪辑不再有前作中混乱潦草的问题，三线交织的结构（分别从航天员军人、量子计算机技术人员及外交代表决策者的角度切入）也让叙事体量足够丰富，个人不赞同关于本片节奏慢（与慢电影比小巫见大巫）或文本过载（实而不烧脑且略直白，另还有平民生存与联合政府施政方式这两个层面未铺展描摹）的说法。文本深层方面，延拓并融贯了理性（数字生命，或服从牺牲，虚拟空间，超感性彼岸世界）vs感性（有情肉身，自保私欲，地球空间，现世凡尘）的二项对立式。最终，要的是共存互补的人性，所以看似破坏的儿女私情实则成为拯救的关键一环。（）,"['IMAX', '早场', '归来', '尽管', '提出', '呈现', '全新', '科幻', '概念', '图景', '方面', '比起', '第一部', '不小', '进步', '升级', '观感', '上佳', '形式', '结构', '视觉', '特效', '服化', '细节', '精湛', '用心', '肉眼', '可见', '几位', '老戏骨', '发挥', '演技', '剪辑', '不再', '有前', '作中', '混乱', '潦草', '问题', '三线', '交织', '结构', '分别', '航天员', '军人', '量子', '计算机', '技术人员', '外交代表', '决策者', '角度', '切入', '叙事体', '足够', '丰富', '个人', '赞同', '关于', '本片', '节奏', '电影', '小巫见大巫', '文本', '过载', '实而', '不烧', '脑且', '直白', '平民', '生存', '联合政府', '施政', '方式', '两个', '层面', '铺展', '描摹', '说法', '文本', '深层', '方面', '延拓', '融贯', '理性', '数字', '生命', '服从', '牺牲', '虚拟空间', '感性', '彼岸', '世界', 'vs', '感性', '有情', '肉身', '自保', '私欲', '地球空间', '现世', '凡尘', '二项', '立式', '最终', '共存', '互补', '人性', '所以', '看似', '破坏', '儿女', '私情', '实则', '成为', '拯救', '关键', '一环']",117,2,0.594346284866333,正面
豆瓣电影,刚看完，特效国产最顶，故事情节也好，演员全部演的好,5,听见你的声音,2023-01-22 11:56:54,35267208,刚看完，特效国产最顶，故事情节也好，演员全部演的好,"['刚看', '特效', '国产', '最顶', '故事情节', '也好', '演员', '全部']",8,2,0.4580991864204407,正面
豆瓣电影,如果把吴京这条线去掉，只保留刘德华这条线，时长压缩一半，这片值四颗星,3,影君子,2023-01-23 14:24:59,35267208,如果把吴京这条线去掉，只保留刘德华这条线，时长压缩一半，这片值四颗星,"['吴京', '条线', '去掉', '保留', '刘德华', '这条线', '压缩', '一半', '这片值', '四颗星']",10,2,0.4790039360523224,正面
豆瓣电影,技术上非常硬核，既是前传也是对1和世界观的合理补充，终于理解了科幻不是科学，但它们是可以紧密结合的。主题上仍发挥着 “人类命运共同体”的概念，却不再是正义为先、昂扬向上的基调，变得凸显日常但同样宏大。没有中间角色，因为三条线的主角或双主角都是均匀的，每个人都有自己的故事跟命运。喜欢图恒宇和马兆那条线，对“数字生命”的解释做得很通俗，呈现的是情感、精神上的选择与对峙。电影最后还是落到情感、落到人，将中国式家国情怀一并包裹进“中国故事”的表达中。,4,大奇特(Grinch),2023-01-22 18:55:23,35267208,技术上非常硬核，既是前传也是对和世界观的合理补充，终于理解了科幻不是科学，但它们是可以紧密结合的。主题上仍发挥着 人类命运共同体的概念，却不再是正义为先、昂扬向上的基调，变得凸显日常但同样宏大。没有中间角色，因为三条线的主角或双主角都是均匀的，每个人都有自己的故事跟命运。喜欢图恒宇和马兆那条线，对数字生命的解释做得很通俗，呈现的是情感、精神上的选择与对峙。电影最后还是落到情感、落到人，将中国式家国情怀一并包裹进中国故事的表达中。,"['技术', '非常', '硬核', '世界观', '合理', '补充', '终于', '理解', '科幻', '不是', '科学', '它们', '紧密结合', '主题', '发挥', '人类', '命运', '共同体', '概念', '不再', '正义', '为先', '昂扬', '向上', '基调', '变得', '凸显', '日常', '同样', '宏大', '中间', '角色', '因为', '三条', '主角', '主角', '均匀', '每个', '故事', '命运', '喜欢', '图恒宇', '马兆', '那条', '数字', '生命', '解释', '通俗', '呈现', '情感', '精神', '选择', '对峙', '电影', '最后', '落到', '情感', '落到', '中国式', '家国', '情怀', '一并', '包裹', '中国', '故事', '表达']",66,2,0.5893979668617249,正面
豆瓣电影,最让人不能忍的傻情节，当属李雪健扮演的角色结尾崩盘，举着拐棍冲着老外大喊，点火！人家老外可说了，如果没有联网成功就点火的话，行星发动机会把地球撕裂的！但你要求点火的依据是啥，仅仅是“我们的人一定可以完成任务”？我去！这还有丝毫理性可言吗？简直太唯心了吧！那这跟相信菩萨下凡或者耶稣显灵有啥区别呢？纯纯的非理性了吧！,3,毒舌影评,2023-03-10 22:31:17,35267208,最让人不能忍的傻情节，当属李雪健扮演的角色结尾崩盘，举着拐棍冲着老外大喊，点火！人家老外可说了，如果没有联网成功就点火的话，行星发动机会把地球撕裂的！但你要求点火的依据是啥，仅仅是我们的人一定可以完成任务？我去！这还有丝毫理性可言吗？简直太唯心了吧！那这跟相信菩萨下凡或者耶稣显灵有啥区别呢？纯纯的非理性了吧！,"['最让人', '不能', '情节', '当属', '李雪健', '扮演', '角色', '结尾', '崩盘', '举着', '拐棍', '冲着', '老外', '大喊', '点火', '人家', '老外', '可说', '联网', '成功', '点火', '的话', '行星', '发动机', '地球', '撕裂', '要求', '点火', '依据', '仅仅', '我们', '一定', '完成', '任务', '丝毫', '理性', '可言', '简直', '唯心', '相信', '菩萨', '下凡', '或者', '耶稣', '显灵', '区别', '纯纯', '非理性']",48,2,0.4385376572608948,正面
豆瓣电影,"阿喀琉斯不过是为了自己的友伴帕特罗克罗斯而选择去死，执行机械起爆的老飞行员们却是为了整个人类而选择去死，并把生的希望留给下一代。这种对not to be的讲法不存在于西方传统里，是中国与刘慈欣的的大义。然而还是要借用一句荷马史诗来描绘刘培强与他师傅、上一辈与下一辈的命运传承——人类如落叶，一代代凋零，一代代繁荣。
第一幕太空电梯戏特效拉了，之后的月球戏特效真的好，身临其境。第一幕之后虽然整体结构上还是传统三幕式电影，但叙事的跳跃有了原著里的那种编年史的壮阔感。
李雪健老师的表演太好，中山装太帅
刘德华对他的角色在表演方面无可挑剔，但从剧作方面来讲，这个角色，不同于刘培强因为前作的设定只能是男性，可以写成女性角色，交给女性去演。单一的男性视角是刘慈欣作品的唯一缺陷。",5,Reposado,2023-01-22 12:27:27,35267208,阿喀琉斯不过是为了自己的友伴帕特罗克罗斯而选择去死，执行机械起爆的老飞行员们却是为了整个人类而选择去死，并把生的希望留给下一代。这种对not to be的讲法不存在于西方传统里，是中国与刘慈欣的的大义。然而还是要借用一句荷马史诗来描绘刘培强与他师傅、上一辈与下一辈的命运传承人类如落叶，一代代凋零，一代代繁荣。 第一幕太空电梯戏特效拉了，之后的月球戏特效真的好，身临其境。第一幕之后虽然整体结构上还是传统三幕式电影，但叙事的跳跃有了原著里的那种编年史的壮阔感。 李雪健老师的表演太好，中山装太帅 刘德华对他的角色在表演方面无可挑剔，但从剧作方面来讲，这个角色，不同于刘培强因为前作的设定只能是男性，可以写成女性角色，交给女性去演。单一的男性视角是刘慈欣作品的唯一缺陷。,"['阿喀琉斯', '不过', '为了', '友伴', '帕特罗', '克罗斯', '选择', '执行', '机械', '起爆', '飞行员', '却是', '为了', '整个', '人类', '选择', '希望', '留给', '下一代', '这种', 'not', 'to', 'be', '讲法', '存在', '西方', '传统', '中国', '刘慈欣', '大义', '然而', '借用', '一句', '荷马史诗', '描绘', '刘培强', '师傅', '一辈', '下一辈', '命运', '传承', '人类', '落叶', '一代代', '凋零', '一代代', '繁荣', '第一幕', '太空', '电梯', '特效', '之后', '月球', '特效', '真的', '身临其境', '第一幕', '之后', '虽然', '整体', '结构', '传统', '三幕', '电影', '叙事', '跳跃', '原著', '那种', '编年史', '壮阔', '李雪健', '老师', '表演', '太好', '中山装', '太帅', '刘德华', '角色', '表演', '方面', '无可挑剔', '剧作', '方面', '来讲', '这个', '角色', '不同于', '刘培强', '因为', '前作', '设定', '只能', '男性', '写成', '女性', '角色', '交给', '女性', '去演', '单一', '男性', '视角', '刘慈欣', '作品', '唯一', '缺陷']",106,2,0.5899543166160583,正面
豆瓣电影,特效无敌！是真正意义上有中国价值观的国际大片。三个小时的观影时间完全饱满，故事讲的非常紧凑且清晰。最后夸下沙溢哥，做到了拥有好演技，录再多综艺也不让人出戏。,5,杨迪,2023-01-27 14:13:38,35267208,特效无敌！是真正意义上有中国价值观的国际大片。三个小时的观影时间完全饱满，故事讲的非常紧凑且清晰。最后夸下沙溢哥，做到了拥有好演技，录再多综艺也不让人出戏。,"['特效', '无敌', '真正', '意义', '中国', '价值观', '国际', '大片', '三个', '小时', '观影', '时间', '完全', '饱满', '故事', '非常', '紧凑', '清晰', '最后', '下沙', '溢哥', '做到', '拥有', '演技', '录再', '综艺', '不让', '人出']",28,2,0.5190868973731995,正面
豆瓣电影,这部前传故事的续集电影，可不止比一好一点，完全是巨大的跨越式进步，真的是百尺竿头更进一步。从0到1很难，难在战胜怀疑从无到有开创新路；而从1到2的难在于如何给出更多的惊喜和提高标准。这次电影给出的都不止惊喜，而是震惊了！方方面面的巨大提升，以及背后巨大的工作量和所需要挑战的事物，令人肃然起敬。加油吧！期待3！,5,张小北,2023-01-23 03:26:53,35267208,这部前传故事的续集电影，可不止比一好一点，完全是巨大的跨越式进步，真的是百尺竿头更进一步。从到很难，难在战胜怀疑从无到有开创新路；而从到的难在于如何给出更多的惊喜和提高标准。这次电影给出的都不止惊喜，而是震惊了！方方面面的巨大提升，以及背后巨大的工作量和所需要挑战的事物，令人肃然起敬。加油吧！期待！,"['这部', '前传', '故事', '续集', '电影', '不止', '比一好', '一点', '完全', '巨大', '跨越式', '进步', '真的', '百尺竿头更进一步', '战胜', '怀疑', '从无到有', '开创', '新路', '在于', '给出', '惊喜', '提高', '标准', '这次', '电影', '给出', '不止', '惊喜', '而是', '震惊', '方方面面', '巨大', '提升', '以及', '背后', '巨大', '工作量', '需要', '挑战', '事物', '令人', '肃然起敬', '加油', '期待']",45,2,0.49157461524009705,正面
豆瓣电影,音乐好好，特效有些地方好，有些地方好粗糙。“我们的人一定行”的类型以后别再拍了，太尬了。,4,民咕咕,2023-01-24 01:23:05,35267208,音乐好好，特效有些地方好，有些地方好粗糙。我们的人一定行的类型以后别再拍了，太尬了。,"['音乐', '好好', '特效', '有些', '地方', '有些', '地方', '粗糙', '我们', '一定', '类型', '以后', '太尬']",13,2,0.44012582302093506,正面
豆瓣电影,如坐针毡的三个小时，想讲的内容太多拍出来的效果却是剧情整个七零八碎，还有国产贺岁电影什么时候能少一点自以为是的“男式”幽默……,2,饼饼,2023-01-22 13:44:54,35267208,如坐针毡的三个小时，想讲的内容太多拍出来的效果却是剧情整个七零八碎，还有国产贺岁电影什么时候能少一点自以为是的男式幽默,"['如坐针毡', '三个', '小时', '内容', '太多', '出来', '效果', '却是', '剧情', '整个', '七零八碎', '国产', '贺岁', '电影', '时候', '能少', '一点', '自以为是', '男式', '幽默']",20,2,0.4589989483356476,正面
豆瓣电影,高于预期。但周老师全场败笔，除了会说“务必要”、“我相信”、“请相信”、“一会定”之外，没有任何实际作用。,4,wboy,2023-02-05 01:26:56,35267208,高于预期。但周老师全场败笔，除了会说务必要、我相信、请相信、一会定之外，没有任何实际作用。,"['高于', '预期', '但周', '老师', '全场', '败笔', '除了', '务必', '相信', '相信', '一会', '之外', '任何', '实际', '作用']",15,2,0.4511182904243469,正面
豆瓣电影,图恒宇的线超乎想象,4,EAZIN,2023-01-25 19:12:31,35267208,图恒宇的线超乎想象,"['图恒宇', '超乎', '想象']",3,2,0.4779268205165863,正面
豆瓣电影,强行千钧一发是我最讨厌的电影情节,3,芝士猫,2023-02-19 18:17:04,35267208,强行千钧一发是我最讨厌的电影情节,"['强行', '千钧一发', '讨厌', '电影', '情节']",5,2,0.48332929611206055,正面
豆瓣电影,让50岁以上领导先走！不愧是科幻片,3,xibayo,2023-02-19 23:25:45,35267208,让岁以上领导先走！不愧是科幻片,"['以上', '领导', '先走', '不愧', '科幻片']",5,2,0.4674723446369171,正面
豆瓣电影,很多废戏，各地人民reaction切换了多次，一些讨巧的幽默很难笑，整体像有个机械的公式在反复硬套。雪健老师的政治博弈写得过于生硬板正，意识形态能塞，但如何巧妙地塞还需修炼；吴京的追妻油腻老套，师徒情凑合；德华兄出彩，情节最贴科幻，感情戏不错。全片女性分量少得可怜，视效虽震撼，但文戏的进步空间还有很多，下一部添点真•科幻吧,4,Yuly_,2023-01-22 23:04:53,35267208,很多废戏，各地人民reaction切换了多次，一些讨巧的幽默很难笑，整体像有个机械的公式在反复硬套。雪健老师的政治博弈写得过于生硬板正，意识形态能塞，但如何巧妙地塞还需修炼；吴京的追妻油腻老套，师徒情凑合；德华兄出彩，情节最贴科幻，感情戏不错。全片女性分量少得可怜，视效虽震撼，但文戏的进步空间还有很多，下一部添点真科幻吧,"['很多', '废戏', '各地', '人民', 'reaction', '切换', '多次', '一些', '讨巧', '幽默', '很难', '整体', '机械', '公式', '反复', '硬套', '雪健', '老师', '政治', '博弈', '写得', '过于', '生硬', '板正', '意识形态', '能塞', '巧妙', '地塞', '修炼', '吴京', '追妻', '油腻', '老套', '师徒', '凑合', '德华', '出彩', '情节', '最贴', '科幻', '感情', '不错', '全片', '女性', '分量', '少得', '可怜', '视效', '震撼', '文戏', '进步', '空间', '很多', '一部', '添点', '科幻']",56,2,0.5881081223487854,正面
豆瓣电影,异国他乡看的电影 结束后整个IMAX的人都在鼓掌 中国牛逼！！！,5,Aryana H.,2023-01-23 11:23:07,35267208,异国他乡看的电影 结束后整个IMAX的人都在鼓掌 中国牛逼！！！,"['异国他乡', '电影', '结束', '整个', 'IMAX', '鼓掌', '中国']",7,2,0.4794757068157196,正面
